                           1                            2                            3                            4                            5 
              version_number                 initial_mass                    initial_z                    burn_min1                    burn_min2 
                       10000      1.5970000000000000E+000      2.0000000000000000E-002      5.0000000000000000E+001      1.0000000000000000E+003 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58                                       59                                       60                                       61 
                            model_number                                num_zones                                 star_age                                   log_dt                                star_mass                               log_xmstar                             log_abs_mdot                           mass_conv_core                             conv_mx1_top                             conv_mx1_bot                             conv_mx2_top                             conv_mx2_bot                                  mx1_top                                  mx1_bot                                  mx2_top                                  mx2_bot                                   log_LH                                  log_LHe                                   log_LZ                                 log_Lnuc                                       pp                                      cno                                 tri_alfa                               epsnuc_M_1                               epsnuc_M_2                               epsnuc_M_3                               epsnuc_M_4                               epsnuc_M_5                               epsnuc_M_6                               epsnuc_M_7                               epsnuc_M_8                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                                 log_Teff                                    log_L                                    log_R                                    log_g                        v_div_csound_surf                             log_center_T                           log_center_Rho                               log_cntr_P                             log_cntr_Rho                               log_cntr_T                                center_mu                                center_ye                              center_abar                                center_h1                               center_he4                               center_c12                               center_o16                              surface_c12                              surface_o16                            total_mass_h1                           total_mass_he4                              num_retries                              num_backups                                num_iters 
                                     543                                      682                  7.9476652073462948E+005                  4.0580918702142599E+000                  1.5970000000000000E+000                  3.3501983366698667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999857650002E-001                  5.6848606551592934E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999857650002E-001                  5.6848606551592934E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                 -4.5337907545645360E+000                 -8.6480669365672512E+001                 -2.0169009709486737E+001                 -4.5337907545645360E+000                 -4.5337907545671641E+000                 -1.5752005180113116E+001                 -8.6480669365672512E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6871000299552517E+000                  7.0219848002780194E-001                  5.0015801655602465E-001                  3.6408782364395589E+000                 -4.5210897091923234E-009                  6.5895036349049825E+000                 -3.4832908023419162E-001                  1.4367452298902588E+001                 -3.4832908023419162E-001                  6.5895036349049825E+000                  6.2003701950780221E-001                  8.5000496535615067E-001                  1.2966446671410587E+000                  6.9999499967957801E-001                  2.7997020395789901E-001                  3.4416106108119912E-003                  9.3604466091399743E-003                  3.4416106108119933E-003                  9.3604466091399743E-003                  1.1178920149723692E+000                  4.4711241325172990E-001                                        0                                        0                                        3 
                                     544                                      682                  8.0637482261051540E+005                  4.0647686934791931E+000                  1.5970000000000000E+000                  3.3501983366698667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999857650002E-001                  6.0044442305252750E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999857650002E-001                  6.0044442305252750E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                 -4.4935866023998940E+000                 -8.6208152039013214E+001                 -9.8999999999999986E+001                 -4.4935866023998940E+000                 -4.4935866024026936E+000                 -1.5684286452706099E+001                 -8.6208152039013214E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6871413647342517E+000                  6.9778010049257899E-001                  4.9786615723041305E-001                  3.6454619550907821E+000                 -4.4255257968810771E-009                  6.5914756756559187E+000                 -3.4102702822085740E-001                  1.4376722672885856E+001                 -3.4102702822085740E-001                  6.5914756756559187E+000                  6.2003397080459688E-001                  8.5000496535284542E-001                  1.2966446671521734E+000                  6.9999499964586065E-001                  2.7997020414830803E-001                  3.4416106108119912E-003                  9.3604466091399743E-003                  3.4416106108119933E-003                  9.3604466091399743E-003                  1.1178920149698992E+000                  4.4711241326127249E-001                                        0                                        0                                        3 
                                     545                                      686                  8.1816350574563711E+005                  4.0714652945699363E+000                  1.5970000000000000E+000                  3.3501983366698667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999857650002E-001                  6.3695192876124088E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999857650002E-001                  6.3695192876124088E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                 -4.4537003521391343E+000                 -8.6039022171323154E+001                 -9.8999999999999986E+001                 -4.4537003521391343E+000                 -4.4537003521421168E+000                 -1.5616893615514609E+001                 -8.6039022171323154E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6872133568857648E+000                  6.9348596348690572E-001                  4.9557510442454955E-001                  3.6500440607025091E+000                 -4.3330975178124745E-009                  6.5934390413221404E+000                 -3.3370336638032499E-001                  1.4386006178797473E+001                 -3.3370336638032499E-001                  6.5934390413221404E+000                  6.2003074671699709E-001                  8.5000496534932957E-001                  1.2966446671639953E+000                  6.9999499960918732E-001                  2.7997020435731557E-001                  3.4416106108119912E-003                  9.3604466091399743E-003                  3.4416106108119933E-003                  9.3604466091399743E-003                  1.1178920149671976E+000                  4.4711241327195406E-001                                        0                                        0                                        3 
                                     546                                      686                  8.3013822367046250E+005                  4.0782652920127260E+000                  1.5970000000000000E+000                  3.3501983366698667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999857650002E-001                  6.7633214261148586E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999857650002E-001                  6.7633214261148586E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                 -4.4141568300514145E+000                 -8.5780828620251341E+001                 -9.8999999999999986E+001                 -4.4141568300514145E+000                 -4.4141568300545924E+000                 -1.5549840439873599E+001                 -8.5780828620251341E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6872517081018201E+000                  6.8905985590035623E-001                  4.9328534819916381E-001                  3.6546235731532803E+000                 -4.2408887909103081E-009                  6.5953938462958339E+000                 -3.2635703125563970E-001                  1.4395303841886982E+001                 -3.2635703125563970E-001                  6.5953938462958339E+000                  6.2002751166959091E-001                  8.5000496534558945E-001                  1.2966446671765717E+000                  6.9999499956935118E-001                  2.7997020458624394E-001                  3.4416106108119912E-003                  9.3604466091399743E-003                  3.4416106108119933E-003                  9.3604466091399743E-003                  1.1178920149642444E+000                  4.4711241328389961E-001                                        0                                        0                                        3 
                                     547                                      686                  8.4230366799554590E+005                  4.0851279755280663E+000                  1.5970000000000000E+000                  3.3501983366698667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999857650002E-001                  7.0945154602281957E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999857650002E-001                  7.0945154602281957E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                 -4.3750085550937223E+000                 -8.5612571656137661E+001                 -9.8999999999999986E+001                 -4.3750085550937223E+000                 -4.3750085550971081E+000                 -1.5483111010201927E+001                 -8.5612571656137661E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6872891892455222E+000                  6.8463206612495753E-001                  4.9099649102406068E-001                  3.6592012875034867E+000                 -4.1507767073711100E-009                  6.5973403551285603E+000                 -3.1898711497433063E-001                  1.4404616627720658E+001                 -3.1898711497433063E-001                  6.5973403551285603E+000                  6.2002443054550671E-001                  8.5000496534161085E-001                  1.2966446671899501E+000                  6.9999499952614874E-001                  2.7997020483637608E-001                  3.4416106108119912E-003                  9.3604466091399743E-003                  3.4416106108119933E-003                  9.3604466091399743E-003                  1.1178920149610156E+000                  4.4711241329724427E-001                                        0                                        0                                        3 
                                     548                                      686                  8.5466122763195494E+005                  4.0919327150017910E+000                  1.5970000000000000E+000                  3.3501983366698667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999857650002E-001                  7.4843127376484658E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999857650002E-001                  7.4843127376484658E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                 -4.3362987737186511E+000                 -8.5422518835948338E+001                 -9.8999999999999986E+001                 -4.3362987737186511E+000                 -4.3362987737222598E+000                 -1.5416708949702540E+001                 -8.5422518835948338E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6873260207621059E+000                  6.8020420193884912E-001                  4.8870889589783928E-001                  3.6637764777559299E+000                 -4.0624919416780145E-009                  6.5992785350996188E+000                 -3.1159436901432053E-001                  1.4413943520069758E+001                 -3.1159436901432053E-001                  6.5992785350996188E+000                  6.2002165783053542E-001                  8.5000496533737935E-001                  1.2966446672041785E+000                  6.9999499947939348E-001                  2.7997020510886367E-001                  3.4416106108119912E-003                  9.3604466091399743E-003                  3.4416106108119933E-003                  9.3604466091399743E-003                  1.1178920149574871E+000                  4.4711241331213031E-001                                        0                                        0                                        3 
                                     549                                      686                  8.6721297678313882E+005                  4.0987042512174048E+000                  1.5970000000000000E+000                  3.3501983366698667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999873275003E-001                  7.8900284930570302E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999873275003E-001                  7.8900284930570302E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                 -4.2980168848148894E+000                 -8.5242383863471701E+001                 -9.8999999999999986E+001                 -4.2980168848148903E+000                 -4.2980168848187370E+000                 -1.5350633923506170E+001                 -8.5242383863471701E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6873623506886872E+000                  6.7577778432635383E-001                  4.8642302723842878E-001                  3.6683482150747504E+000                 -3.9755988752839366E-009                  6.6012088297151390E+000                 -3.0417857787599428E-001                  1.4423284987780379E+001                 -3.0417857787599428E-001                  6.6012088297151390E+000                  6.2001931791611076E-001                  8.5000496533287995E-001                  1.2966446672193084E+000                  6.9999499942890719E-001                  2.7997020540476675E-001                  3.4416106108119912E-003                  9.3604466091399743E-003                  3.4416106108119933E-003                  9.3604466091399743E-003                  1.1178920149536322E+000                  4.4711241332871221E-001                                        0                                        0                                        3 
                                     550                                      686                  8.7996175841441960E+005                  4.1054686823311721E+000                  1.5970000000000000E+000                  3.3501983366698667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999873275003E-001                  8.2461570902676584E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999873275003E-001                  8.2461570902676584E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                 -4.2603392944572436E+000                 -8.5067472630801277E+001                 -9.8999999999999986E+001                 -4.2603392944572436E+000                 -4.2603392944613478E+000                 -1.5284880920642998E+001                 -8.5067472630801277E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6873978956735844E+000                  6.7135161259600962E-001                  4.8413885140346186E-001                  3.6729165667446844E+000                 -3.8907027752652411E-009                  6.6031311712793794E+000                 -2.9674008814161223E-001                  1.4432640617060933E+001                 -2.9674008814161223E-001                  6.6031311712793794E+000                  6.2001745875301995E-001                  8.5000496532809589E-001                  1.2966446672353951E+000                  6.9999499937452547E-001                  2.7997020572500697E-001                  3.4416106108119899E-003                  9.3604466091399725E-003                  3.4416106108119933E-003                  9.3604466091399743E-003                  1.1178920149494227E+000                  4.4711241334715340E-001                                        0                                        0                                        3 
                                     551                                      686                  8.9291074345132138E+005                  4.1122357290236415E+000                  1.5970000000000000E+000                  3.3501983366698667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999873275003E-001                  8.6537245859463860E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999873275003E-001                  8.6537245859463860E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                 -4.2231995439343644E+000                 -8.4896432740876023E+001                 -9.8999999999999986E+001                 -4.2231995439343644E+000                 -4.2231995439387449E+000                 -1.5219443535702412E+001                 -8.4896432740876023E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6874327444920905E+000                  6.6692613089841424E-001                  4.8185641291765191E-001                  3.6774814437163044E+000                 -3.8075394488696938E-009                  6.6050456918772191E+000                 -2.8927887068605190E-001                  1.4442010699915183E+001                 -2.8927887068605190E-001                  6.6050456918772191E+000                  6.2001607670596737E-001                  8.5000496532301040E-001                  1.2966446672524954E+000                  6.9999499931610587E-001                  2.7997020607030859E-001                  3.4416106108119907E-003                  9.3604466091399743E-003                  3.4416106108119933E-003                  9.3604466091399743E-003                  1.1178920149448295E+000                  4.4711241336763169E-001                                        0                                        0                                        3 
                                     552                                      688                  9.0606312818934396E+005                  4.1190045045113850E+000                  1.5970000000000000E+000                  3.3501983366698667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999873275003E-001                  9.0762930881756645E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999873275003E-001                  9.0762930881756645E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                 -4.1866430542132065E+000                 -8.4731430472739135E+001                 -9.8999999999999986E+001                 -4.1866430542132065E+000                 -4.1866430542178854E+000                 -1.5154273462577734E+001                 -8.4731430472739135E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6875145558734315E+000                  6.6269035486620831E-001                  4.7957490213886811E-001                  3.6820444652738717E+000                 -3.7272280686406987E-009                  6.6069541443270223E+000                 -2.8179240529480509E-001                  1.4451399703994959E+001                 -2.8179240529480509E-001                  6.6069541443270223E+000                  6.2001515579988331E-001                  8.5000496531760428E-001                  1.2966446672706740E+000                  6.9999499925353148E-001                  2.7997020644115506E-001                  3.4416106108119907E-003                  9.3604466091399743E-003                  3.4416106108119933E-003                  9.3604466091399743E-003                  1.1178920149398190E+000                  4.4711241339033492E-001                                        0                                        0                                        3 
                                     553                                      688                  9.1942220279738470E+005                  4.1257763753146133E+000                  1.5970000000000000E+000                  3.3501983366698667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999881087498E-001                  9.4609258961980552E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999881087498E-001                  9.4609258961980552E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                 -4.1507516295751072E+000                 -8.4563658153093968E+001                 -9.8999999999999986E+001                 -4.1507516295751072E+000                 -4.1507516295801086E+000                 -1.5089406407523350E+001                 -8.4563658153093968E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6875515631177507E+000                  6.5827928640123357E-001                  4.7729535341774232E-001                  3.6866035627161233E+000                 -3.6471696442910954E-009                  6.6088552668441034E+000                 -2.7428278815375584E-001                  1.4460804457887001E+001                 -2.7428278815375584E-001                  6.6088552668441034E+000                  6.2001468216784794E-001                  8.5000496531185787E-001                  1.2966446672899967E+000                  6.9999499918672681E-001                  2.7997020683768048E-001                  3.4416106108119907E-003                  9.3604466091399743E-003                  3.4416106108119933E-003                  9.3604466091399743E-003                  1.1178920149343565E+000                  4.4711241341545793E-001                                        0                                        0                                        3 
                                     554                                      689                  9.3299100823844457E+005                  4.1325416152948318E+000                  1.5970000000000000E+000                  3.3501983366698667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999881087498E-001                  9.8669039161125321E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999881087498E-001                  9.8669039161125321E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                 -4.1156269018497902E+000                 -8.4397861237805188E+001                 -9.8999999999999986E+001                 -4.1156269018497902E+000                 -4.1156269018551423E+000                 -1.5024837666283176E+001                 -8.4397861237805188E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6875890193092329E+000                  6.5387420036301558E-001                  4.7501789801566890E-001                  3.6911584735202703E+000                 -3.5686922621485426E-009                  6.6107492107562598E+000                 -2.6675006266770329E-001                  1.4470225246425242E+001                 -2.6675006266770329E-001                  6.6107492107562598E+000                  6.2001464723357202E-001                  8.5000496530575065E-001                  1.2966446673105325E+000                  6.9999499911566432E-001                  2.7997020725960675E-001                  3.4416106108119907E-003                  9.3604466091399743E-003                  3.4416106108119933E-003                  9.3604466091399743E-003                  1.1178920149284104E+000                  4.4711241344320590E-001                                        0                                        0                                        3 
                                     555                                      689                  9.4677463951644162E+005                  4.1393636469071033E+000                  1.5970000000000000E+000                  3.3501983366698667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999881087498E-001                  1.0274624515705885E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999881087498E-001                  1.0274624515705885E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -4.0812679130475598E+000                 -8.4233576733309334E+001                 -9.8999999999999986E+001                 -4.0812679130475598E+000                 -4.0812679130532938E+000                 -1.4960558680732021E+001                 -8.4233576733309334E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6876241210903711E+000                  6.4946325262446769E-001                  4.7274222058411813E-001                  3.6957098283833720E+000                 -3.4919537257943263E-009                  6.6126360897290652E+000                 -2.5919364370266973E-001                  1.4479662892119144E+001                 -2.5919364370266973E-001                  6.6126360897290652E+000                  6.2001504875035940E-001                  8.5000496529925973E-001                  1.2966446673323593E+000                  6.9999499904036222E-001                  2.7997020770623893E-001                  3.4416106108119907E-003                  9.3604466091399743E-003                  3.4416106108119933E-003                  9.3604466091399743E-003                  1.1178920149219398E+000                  4.4711241347379371E-001                                        0                                        0                                        3 
                                     556                                      689                  9.6077783130831213E+005                  4.1462270370787238E+000                  1.5970000000000000E+000                  3.3501983366698667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999881087498E-001                  1.0722790733839295E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999881087498E-001                  1.0722790733839295E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -4.0477608991569474E+000                 -8.4070478346029759E+001                 -9.8999999999999986E+001                 -4.0477608991569483E+000                 -4.0477608991630998E+000                 -1.4896557530674798E+001                 -8.4070478346029759E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6876579680327919E+000                  6.4505103337347036E-001                  4.7046841707377779E-001                  3.7002574354040525E+000                 -3.4164146412167093E-009                  6.6145164238254273E+000                 -2.5161245464724702E-001                  1.4489119044190618E+001                 -2.5161245464724702E-001                  6.6145164238254273E+000                  6.2001588432545529E-001                  8.5000496529236058E-001                  1.2966446673555578E+000                  6.9999499896090411E-001                  2.7997020817632690E-001                  3.4416106108119907E-003                  9.3604466091399743E-003                  3.4416106108119933E-003                  9.3604466091399743E-003                  1.1178920149149076E+000                  4.4711241350744119E-001                                        0                                        0                                        3 
                                     557                                      689                  9.7500332769912994E+005                  4.1530674297969341E+000                  1.5970000000000000E+000                  3.3501983366698667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999888899993E-001                  1.1139236746887350E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999888899993E-001                  1.1139236746887350E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -4.0151380420940637E+000                 -8.3908951953501443E+001                 -1.9867979713822756E+001                 -4.0151380420940637E+000                 -4.0151380421006717E+000                 -1.4832834375146080E+001                 -8.3908951953501443E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6876906926227249E+000                  6.4063863575343261E-001                  4.6819676908389329E-001                  3.7048007313838216E+000                 -3.3422921298358549E-009                  6.6163903260744545E+000                 -2.4400669145000306E-001                  1.4498593563734140E+001                 -2.4400669145000306E-001                  6.6163903260744545E+000                  6.2001714357785831E-001                  8.5000496528502911E-001                  1.2966446673802110E+000                  6.9999499887745831E-001                  2.7997020866793221E-001                  3.4416106108119907E-003                  9.3604466091399743E-003                  3.4416106108119933E-003                  9.3604466091399743E-003                  1.1178920149072711E+000                  4.4711241354436559E-001                                        0                                        0                                        3 
                                     558                                      689                  9.8945485166914191E+005                  4.1599136475678691E+000                  1.5970000000000000E+000                  3.3501983366698667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999888899993E-001                  1.1548412911866296E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999888899993E-001                  1.1548412911866296E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -3.9835465400860213E+000                 -8.3747534621842874E+001                 -9.8999999999999986E+001                 -3.9835465400860217E+000                 -3.9835465400931325E+000                 -1.4769387659636026E+001                 -8.3747534621842874E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6877224182187276E+000                  6.3622634356787156E-001                  4.6592717179910642E-001                  3.7093399259533952E+000                 -3.2699022754424378E-009                  6.6182578207102916E+000                 -2.3637634040105410E-001                  1.4508086256048147E+001                 -2.3637634040105410E-001                  6.6182578207102916E+000                  6.2001881484734001E-001                  8.5000496527723790E-001                  1.2966446674064092E+000                  6.9999499879026872E-001                  2.7997020917846338E-001                  3.4416106108119899E-003                  9.3604466091399725E-003                  3.4416106108119933E-003                  9.3604466091399743E-003                  1.1178920148989961E+000                  4.4711241358478587E-001                                        0                                        0                                        3 
                                     559                                      688                  1.0041362303002401E+006                  4.1667668392153487E+000                  1.5970000000000000E+000                  3.3501983366698667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999888899993E-001                  1.2000147957786032E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999888899993E-001                  1.2000147957786032E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -3.9529816908570590E+000                 -8.3586996078369992E+001                 -1.9867979713822756E+001                 -3.9529816908570590E+000                 -3.9529816908647248E+000                 -1.4706212748923079E+001                 -8.3586996078369992E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6877509762708232E+000                  6.3180575651119575E-001                  4.6365976216657845E-001                  3.7138747452184511E+000                 -3.1988635394353892E-009                  6.6201191406211146E+000                 -2.2872104751441333E-001                  1.4517597423906267E+001                 -2.2872104751441333E-001                  6.6201191406211146E+000                  6.2002083561532351E-001                  8.5000496526895930E-001                  1.2966446674342469E+000                  6.9999499869966442E-001                  2.7997020970461095E-001                  3.4416106108119899E-003                  9.3604466091399725E-003                  3.4416106108119933E-003                  9.3604466091399743E-003                  1.1178920148900380E+000                  4.4711241362891790E-001                                        0                                        0                                        3 
