                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals 
                                     136                  9.9995022545518786E-001                  1.3808716624061042E+000                  4.1004748974351832E+000                 -6.9108644989945480E+000                  5.1248297569194783E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     137                  9.9994836772431228E-001                  1.3806493168749028E+000                  4.1023938578728432E+000                 -6.8979086252666217E+000                  5.1410804686171989E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     138                  9.9994644491559903E-001                  1.3804256019781227E+000                  4.1043071922560150E+000                 -6.8849271428453562E+000                  5.1573162778490298E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     139                  9.9994445477219063E-001                  1.3802005230165573E+000                  4.1062153250995665E+000                 -6.8719288998208690E+000                  5.1735377582710136E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     140                  9.9994239496030135E-001                  1.3799740809399632E+000                  4.1081186805003087E+000                 -6.8589272934958734E+000                  5.1897454576880842E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     141                  9.9994026306642458E-001                  1.3797462698177185E+000                  4.1100176793978758E+000                 -6.8459332043716854E+000                  5.2059399017400860E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     142                  9.9993805659446267E-001                  1.3795170779682440E+000                  4.1119127331580163E+000                 -6.8329520830472790E+000                  5.2221215969183827E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     143                  9.9993577296278835E-001                  1.3792864906805056E+000                  4.1138042480055219E+000                 -6.8199842335711969E+000                  5.2382910328844430E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     144                  9.9993340950118170E-001                  1.3790544928720987E+000                  4.1156926335017427E+000                 -6.8070264508518310E+000                  5.2544486839539228E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     145                  9.9993096344775301E-001                  1.3788210709635016E+000                  4.1175782976232185E+000                 -6.7940705617997335E+000                  5.2705950089318234E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     146                  9.9992843194605519E-001                  1.3785862156307136E+000                  4.1194616197978444E+000                 -6.7811033043818325E+000                  5.2867304491079796E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     147                  9.9992581204229536E-001                  1.3783499247274442E+000                  4.1213429256549565E+000                 -6.7681139733801530E+000                  5.3028554258176799E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     148                  9.9992310068237844E-001                  1.3781122020984673E+000                  4.1232224905837231E+000                 -6.7551003279075790E+000                  5.3189703396746584E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     149                  9.9992029470853983E-001                  1.3778730530638381E+000                  4.1251005742531266E+000                 -6.7420747172744822E+000                  5.3350755720179102E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     150                  9.9991739085566400E-001                  1.3776324763430292E+000                  4.1269774576863210E+000                 -6.7290524599943513E+000                  5.3511714879626906E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     151                  9.9991438574746905E-001                  1.3773904622074000E+000                  4.1288534553207175E+000                 -6.7160447144170980E+000                  5.3672584391608025E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     152                  9.9991127589268269E-001                  1.3771469945892647E+000                  4.1307289067392015E+000                 -6.7030535150283441E+000                  5.3833367655957050E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     153                  9.9990805768114743E-001                  1.3769020560671359E+000                  4.1326041572449199E+000                 -6.6900754472049329E+000                  5.3994067963233778E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     154                  9.9990472737983016E-001                  1.3766556309270241E+000                  4.1344795388933449E+000                 -6.6771053046994453E+000                  5.4154688494069303E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     155                  9.9990128112880583E-001                  1.3764077062404954E+000                  4.1363553517874880E+000                 -6.6641348305633024E+000                  5.4315232312193311E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     156                  9.9989771493722868E-001                  1.3761582737083218E+000                  4.1382318489633123E+000                 -6.6511532441906400E+000                  5.4475702355149833E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     157                  9.9989402467908994E-001                  1.3759073312502086E+000                  4.1401092366056691E+000                 -6.6381516646361520E+000                  5.4636101430971120E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     158                  9.9989020608859025E-001                  1.3756548820517522E+000                  4.1419876989019366E+000                 -6.6251299280717797E+000                  5.4796432224565654E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     159                  9.9988625475519832E-001                  1.3754009295776268E+000                  4.1438674455817042E+000                 -6.6121018273082441E+000                  5.4956697312165943E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     160                  9.9988216611859382E-001                  1.3751454693447449E+000                  4.1457487425920672E+000                 -6.5990826402356770E+000                  5.5116899181310730E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     161                  9.9987793546363690E-001                  1.3748884878370220E+000                  4.1476319032985023E+000                 -6.5860822210600301E+000                  5.5277040243328806E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     162                  9.9987355791539867E-001                  1.3746299655183098E+000                  4.1495172541240395E+000                 -6.5730993008957777E+000                  5.5437122834276540E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     163                  9.9986902843421022E-001                  1.3743698833673770E+000                  4.1514051013010604E+000                 -6.5601282509385044E+000                  5.5597149205352245E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     164                  9.9986434181051043E-001                  1.3741082255396617E+000                  4.1532957162605886E+000                 -6.5471624667929964E+000                  5.5757121515365062E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     165                  9.9985949265932739E-001                  1.3738449800482906E+000                  4.1551893306903489E+000                 -6.5341943555593263E+000                  5.5917041830617906E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     166                  9.9985447541432548E-001                  1.3735801394602760E+000                  4.1570861386798059E+000                 -6.5212163623769275E+000                  5.6076912129015666E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     167                  9.9984928432156350E-001                  1.3733137009794629E+000                  4.1589863049558842E+000                 -6.5082230819812947E+000                  5.6236734304652796E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     168                  9.9984391343303713E-001                  1.3730456652264635E+000                  4.1608899835801791E+000                 -6.4952172154953658E+000                  5.6396510173141818E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     169                  9.9983835660001297E-001                  1.3727760312766353E+000                  4.1627973461425869E+000                 -6.4822109591672588E+000                  5.6556241482106344E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     170                  9.9983260746620528E-001                  1.3725047906755410E+000                  4.1647086033543212E+000                 -6.4692171891367405E+000                  5.6715929924982458E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     171                  9.9982665946098503E-001                  1.3722319268219079E+000                  4.1666240075886467E+000                 -6.4562428821405504E+000                  5.6875577146502909E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     172                  9.9982050579277681E-001                  1.3719574185131191E+000                  4.1685438348385668E+000                 -6.4432845831134440E+000                  5.7035184737219886E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     173                  9.9981413944236786E-001                  1.3716812464925949E+000                  4.1704683568104857E+000                 -6.4303355809932228E+000                  5.7194754222321595E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     174                  9.9980755315573877E-001                  1.3714033955996823E+000                  4.1723978167271065E+000                 -6.4173889507149786E+000                  5.7354287058070472E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     175                  9.9980073943616832E-001                  1.3711238550070353E+000                  4.1743324171472365E+000                 -6.4044395844118718E+000                  5.7513784636462058E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     176                  9.9979369053584533E-001                  1.3708426171396986E+000                  4.1762723237058434E+000                 -6.3914835400222865E+000                  5.7673248292654549E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     177                  9.9978639844723116E-001                  1.3705596769853969E+000                  4.1782176797326409E+000                 -6.3785184971015232E+000                  5.7832679310214061E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     178                  9.9977885489428209E-001                  1.3702750310892462E+000                  4.1801686354351011E+000                 -6.3655487236327231E+000                  5.7992078924250023E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     179                  9.9977105132349087E-001                  1.3699886732415454E+000                  4.1821253873609834E+000                 -6.3525855788187693E+000                  5.8151448327404820E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     180                  9.9976297889482013E-001                  1.3697005896998022E+000                  4.1840882023196144E+000                 -6.3396408793403101E+000                  5.8310788676870393E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     181                  9.9975462847274799E-001                  1.3694107587030684E+000                  4.1860574049847035E+000                 -6.3267195632617659E+000                  5.8470101096471359E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     182                  9.9974599061727965E-001                  1.3691191549084287E+000                  4.1880333273863606E+000                 -6.3138153670405961E+000                  5.8629386672760182E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     183                  9.9973705557452575E-001                  1.3688257568884286E+000                  4.1900162587745138E+000                 -6.3009189988062255E+000                  5.8788646447918786E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     184                  9.9972781326642701E-001                  1.3685305492946096E+000                  4.1920064239894286E+000                 -6.2880221023706522E+000                  5.8947881418037920E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     185                  9.9971825327977137E-001                  1.3682335223666648E+000                  4.1940039905012894E+000                 -6.2751215760053629E+000                  5.9107092535144448E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     186                  9.9970836485479786E-001                  1.3679346684484530E+000                  4.1960090916240125E+000                 -6.2622172147065633E+000                  5.9266280712172463E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     187                  9.9969813687362408E-001                  1.3676339800287471E+000                  4.1980218462117049E+000                 -6.2493103875771059E+000                  5.9425446826904595E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     188                  9.9968755784849750E-001                  1.3673314486456309E+000                  4.2000423903713999E+000                 -6.2364050830227935E+000                  5.9584591724451439E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     189                  9.9967661590983015E-001                  1.3670270630263275E+000                  4.2020709249903909E+000                 -6.2235081955258726E+000                  5.9743716219301266E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     190                  9.9966529879412636E-001                  1.3667208069710413E+000                  4.2041077464654082E+000                 -6.2106269297000187E+000                  5.9902821096851220E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     191                  9.9965359383183017E-001                  1.3664126590184329E+000                  4.2061532316574812E+000                 -6.1977650120040710E+000                  6.0061907113700066E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     192                  9.9964148793487639E-001                  1.3661025948082113E+000                  4.2082077658414665E+000                 -6.1849192669026767E+000                  6.0220974997608465E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     193                  9.9962896758345765E-001                  1.3657905919732838E+000                  4.2102716654543748E+000                 -6.1720832249036564E+000                  6.0380025447108290E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     194                  9.9961601881180651E-001                  1.3654766325707486E+000                  4.2123451447353313E+000                 -6.1592497520066072E+000                  6.0539059132893769E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     195                  9.9960262719319581E-001                  1.3651607036728890E+000                  4.2144283401341189E+000                 -6.1464150805683113E+000                  6.0698076699081032E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     196                  9.9958877782453215E-001                  1.3648427950263393E+000                  4.2165213796837229E+000                 -6.1335795562949391E+000                  6.0857078764583905E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     197                  9.9957445531081002E-001                  1.3645228960893159E+000                  4.2186244397162707E+000                 -6.1207463927755574E+000                  6.1016065924528835E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     198                  9.9955964374940653E-001                  1.3642009939000213E+000                  4.2207377699556581E+000                 -6.1079212109250793E+000                  6.1175038751761530E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     199                  9.9954432671411730E-001                  1.3638770712219894E+000                  4.2228616870690239E+000                 -6.0951106965140260E+000                  6.1333997799145727E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     200                  9.9952848723889576E-001                  1.3635511056394023E+000                  4.2249965549564070E+000                 -6.0823197844342785E+000                  6.1492943601824344E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     201                  9.9951210780127131E-001                  1.3632230707538167E+000                  4.2271427668793997E+000                 -6.0695498096422780E+000                  6.1651876677838304E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     202                  9.9949517030520540E-001                  1.3628929388265663E+000                  4.2293007119080492E+000                 -6.0567961253913341E+000                  6.1810797528270296E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     203                  9.9947765606290662E-001                  1.3625606853253176E+000                  4.2314707276903434E+000                 -6.0440517278407482E+000                  6.1969706636130217E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     204                  9.9945954577547746E-001                  1.3622262908228915E+000                  4.2336530657529581E+000                 -6.0313108625140943E+000                  6.2128604466347594E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     205                  9.9944081951260666E-001                  1.3618897401583090E+000                  4.2358478949050289E+000                 -6.0185713687708366E+000                  6.2287491466838762E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     206                  9.9942145669182292E-001                  1.3615510197420744E+000                  4.2380553648607320E+000                 -6.0058362492214243E+000                  6.2446368069655485E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     207                  9.9940143605765486E-001                  1.3612101135437344E+000                  4.2402756852825743E+000                 -5.9931102589166771E+000                  6.2605234693216438E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     208                  9.9938073566071495E-001                  1.3608670016470705E+000                  4.2425091662906800E+000                 -5.9803984733879165E+000                  6.2764091743193768E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     209                  9.9935933283653589E-001                  1.3605216599008798E+000                  4.2447562062532906E+000                 -5.9677039161995147E+000                  6.2922939612738045E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     210                  9.9933720418386640E-001                  1.3601740614592541E+000                  4.2470172412989085E+000                 -5.9550271870287252E+000                  6.3081778681080065E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     211                  9.9931432554227029E-001                  1.3598241786742307E+000                  4.2492927080366050E+000                 -5.9423677510498534E+000                  6.3240609311402496E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     212                  9.9929067196873766E-001                  1.3594719840027889E+000                  4.2515830250903131E+000                 -5.9297241174525999E+000                  6.3399431850896413E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     213                  9.9926621771301771E-001                  1.3591174507912060E+000                  4.2538885740823176E+000                 -5.9170937663187919E+000                  6.3558246633346824E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     214                  9.9924093619164800E-001                  1.3587605541402399E+000                  4.2562096806898264E+000                 -5.9044736355362142E+000                  6.3717053982669851E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     215                  9.9921479996088380E-001                  1.3584012713949793E+000                  4.2585466098962552E+000                 -5.8918610732193013E+000                  6.3875854215257686E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     216                  9.9918778068901548E-001                  1.3580395818623978E+000                  4.2608995925232405E+000                 -5.8792556358265822E+000                  6.4034647639432416E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     217                  9.9915984912853872E-001                  1.3576754650188774E+000                  4.2632688899012017E+000                 -5.8666612362958022E+000                  6.4193434552972715E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     218                  9.9913097508834803E-001                  1.3573088968476792E+000                  4.2656548481870269E+000                 -5.8540831227313976E+000                  6.4352215242251161E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     219                  9.9910112740576129E-001                  1.3569398486206607E+000                  4.2680579013957827E+000                 -5.8415256242101004E+000                  6.4510989982221520E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     220                  9.9907027391772107E-001                  1.3565682875648015E+000                  4.2704785387803730E+000                 -5.8289903533907523E+000                  6.4669759037589643E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     221                  9.9903838143065837E-001                  1.3561941790962235E+000                  4.2729172605746264E+000                 -5.8164760052267006E+000                  6.4828522664548069E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     222                  9.9900541568865520E-001                  1.3558174893016772E+000                  4.2753745452663470E+000                 -5.8039804457859070E+000                  6.4987281112738025E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     223                  9.9897134133992005E-001                  1.3554381856780442E+000                  4.2778508304659066E+000                 -5.7915013763343870E+000                  6.5146034627913929E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     224                  9.9893612190208247E-001                  1.3550562373139940E+000                  4.2803464969753824E+000                 -5.7790364276988155E+000                  6.5304783453514181E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     225                  9.9889971972674840E-001                  1.3546716149991269E+000                  4.2828618597327974E+000                 -5.7665836525276681E+000                  6.5463527829815140E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     226                  9.9886209596355602E-001                  1.3542842909038453E+000                  4.2853971877024852E+000                 -5.7541428840674653E+000                  6.5622267991076288E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     227                  9.9882321052376277E-001                  1.3538942370307048E+000                  4.2879527539235660E+000                 -5.7417157888588584E+000                  6.5781004163077554E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     228                  9.9878302204322433E-001                  1.3535014235623426E+000                  4.2905288932530903E+000                 -5.7293062113750910E+000                  6.5939736561855780E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     229                  9.9874148784469841E-001                  1.3531058168344861E+000                  4.2931260334251746E+000                 -5.7169184865738272E+000                  6.6098465394849013E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     230                  9.9869856389925094E-001                  1.3527073787816448E+000                  4.2957446717567551E+000                 -5.7045545516992568E+000                  6.6257190863711264E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     231                  9.9865420478619904E-001                  1.3523060690294535E+000                  4.2983853181006255E+000                 -5.6922134938304412E+000                  6.6415913166214882E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     232                  9.9860836365129435E-001                  1.3519018474843747E+000                  4.3010484393999100E+000                 -5.6798920985218961E+000                  6.6574632496655024E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     233                  9.9856099216311067E-001                  1.3514946765051139E+000                  4.3037344182236748E+000                 -5.6675874004524358E+000                  6.6733349044389572E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     234                  9.9851204046797704E-001                  1.3510845207464619E+000                  4.3064435348494960E+000                 -5.6552985684275754E+000                  6.6892062992403867E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     235                  9.9846145714386358E-001                  1.3506713452033008E+000                  4.3091759830653666E+000                 -5.6430260380770374E+000                  6.7050774517568499E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     236                  9.9840918915336241E-001                  1.3502551140121211E+000                  4.3119319034837860E+000                 -5.6307710541778055E+000                  6.7209483791293740E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     237                  9.9835518179579485E-001                  1.3498357896504420E+000                  4.3147114121420991E+000                 -5.6185352271717806E+000                  6.7368190979905371E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     238                  9.9829937865857865E-001                  1.3494133325402964E+000                  4.3175146159494711E+000                 -5.6063202352672059E+000                  6.7526896244211150E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     239                  9.9824172156783142E-001                  1.3489877009317137E+000                  4.3203416098653049E+000                 -5.5941277049517240E+000                  6.7685599738758597E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     240                  9.9818215053772574E-001                  1.3485588508994024E+000                  4.3231924619106801E+000                 -5.5819588509420699E+000                  6.7844301612200173E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     241                  9.9812060371790656E-001                  1.3481267366931278E+000                  4.3260671972923159E+000                 -5.5698137449952183E+000                  6.8003002009496987E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     242                  9.9805701733844354E-001                  1.3476913118293188E+000                  4.3289657846316567E+000                 -5.5576911552581549E+000                  6.8161701074738099E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     243                  9.9799132565251125E-001                  1.3472525303860718E+000                  4.3318881314995297E+000                 -5.5455887458503410E+000                  6.8320398953001042E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     244                  9.9792346087724626E-001                  1.3468103481483094E+000                  4.3348340980344213E+000                 -5.5335035811776017E+000                  6.8479095789958802E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     245                  9.9785335313343571E-001                  1.3463647232867628E+000                  4.3378035184221613E+000                 -5.5214329043461028E+000                  6.8637791728691138E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     246                  9.9778093038454663E-001                  1.3459156162657848E+000                  4.3407962195132361E+000                 -5.5093755823178050E+000                  6.8796486904360084E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     247                  9.9770611837532552E-001                  1.3454629882451803E+000                  4.3438120251266250E+000                 -5.4973328722247885E+000                  6.8955181439581317E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     248                  9.9762884056952417E-001                  1.3450067986103686E+000                  4.3468507392249069E+000                 -5.4853071244982381E+000                  6.9113875443125492E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     249                  9.9754901808606278E-001                  1.3445470037708680E+000                  4.3499121208455085E+000                 -5.4732999628732788E+000                  6.9272569010775848E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     250                  9.9746656963357239E-001                  1.3440835578517647E+000                  4.3529958655021526E+000                 -5.4613115878644019E+000                  6.9431262225958381E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     251                  9.9738141144284209E-001                  1.3436164141627884E+000                  4.3561015920390007E+000                 -5.4493407837873340E+000                  6.9589955159745225E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     252                  9.9729345719666185E-001                  1.3431455267185768E+000                  4.3592288333059361E+000                 -5.4373857412900994E+000                  6.9748647870654299E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     253                  9.9720261795667631E-001                  1.3426708509185830E+000                  4.3623770349658768E+000                 -5.4254446375225180E+000                  6.9907340405550586E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     254                  9.9710880208701402E-001                  1.3421923436099155E+000                  4.3655455973199029E+000                 -5.4135159699552640E+000                  7.0066032801273881E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     255                  9.9701191517585519E-001                  1.3417099627819626E+000                  4.3687339323227787E+000                 -5.4015986469937998E+000                  7.0224725085354329E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     256                  9.9691185995614440E-001                  1.3412236671522950E+000                  4.3719414759048387E+000                 -5.3896919100641814E+000                  7.0383417275053466E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     257                  9.9680853622565202E-001                  1.3407334158288542E+000                  4.3751676756170479E+000                 -5.3777954685180669E+000                  7.0542109375213862E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
